model_id,model_collection,mapped_tf_hgnc_symbol,mapped_tf_ensembl_gene_id,mapping_type
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,LHX8,ENSG00000162624,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,LHX9,ENSG00000143355,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,LMX1A,ENSG00000162761,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,LMX1B,ENSG00000136944,cognate
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,MIXL1,ENSG00000185155,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,NOBOX,ENSG00000106410,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,OTP,ENSG00000171540,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,PHOX2A,ENSG00000165462,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,PHOX2B,ENSG00000109132,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,PROP1,ENSG00000175325,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,PRRX1,ENSG00000116132,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,PRRX2,ENSG00000167157,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,RAX,ENSG00000134438,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,RAX2,ENSG00000173976,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,SEBOX,ENSG00000274529,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,SHOX,ENSG00000185960,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,SHOX2,ENSG00000168779,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,UNCX,ENSG00000164853,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,VSX1,ENSG00000100987,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,VSX2,ENSG00000119614,CIS-BP
LMX1B_NA_TGAGGC20NGGA_ESZ_yang2017_0_2_7mer,primary,ZFHX2,ENSG00000136367,CIS-BP
MAF_eDBD_TTTACT40NACA_KO_yin2017_0_4_7mer,primary,MAF,ENSG00000178573,cognate
MAF_eDBD_TTTACT40NACA_KO_yin2017_0_4_7mer,primary,MAFA,ENSG00000182759,CIS-BP
MAF_eDBD_TTTACT40NACA_KO_yin2017_0_4_7mer,primary,MAFB,ENSG00000204103,CIS-BP
MAF_eDBD_TTTACT40NACA_KO_yin2017_0_4_7mer,primary,MAFG,ENSG00000197063,CIS-BP
MAF_eDBD_TTTACT40NACA_KO_yin2017_0_4_7mer,primary,MAFK,ENSG00000198517,CIS-BP
MAF_eDBD_TTTACT40NACA_KO_yin2017_0_4_7mer,primary,NRL,ENSG00000129535,CIS-BP
MAFA_eDBD_TACTCT40NAAC_KO_yin2017_0_4_7mer,primary,MAF,ENSG00000178573,CIS-BP
MAFA_eDBD_TACTCT40NAAC_KO_yin2017_0_4_7mer,primary,MAFA,ENSG00000182759,cognate
MAFA_eDBD_TACTCT40NAAC_KO_yin2017_0_4_7mer,primary,MAFB,ENSG00000204103,CIS-BP
MAFA_eDBD_TACTCT40NAAC_KO_yin2017_0_4_7mer,primary,MAFG,ENSG00000197063,CIS-BP
MAFA_eDBD_TACTCT40NAAC_KO_yin2017_0_4_7mer,primary,MAFK,ENSG00000198517,CIS-BP
MAFA_eDBD_TACTCT40NAAC_KO_yin2017_0_4_7mer,primary,NRL,ENSG00000129535,CIS-BP
MAFB_NA_lib3_20N_rm2017_0_3_7mer,secondary-novel-batch,MAF,ENSG00000178573,CIS-BP
MAFB_NA_lib3_20N_rm2017_0_3_7mer,secondary-novel-batch,MAFA,ENSG00000182759,CIS-BP
MAFB_NA_lib3_20N_rm2017_0_3_7mer,secondary-novel-batch,MAFB,ENSG00000204103,cognate
MAFB_NA_lib3_20N_rm2017_0_3_7mer,secondary-novel-batch,MAFG,ENSG00000197063,CIS-BP
MAFB_NA_lib3_20N_rm2017_0_3_7mer,secondary-novel-batch,MAFK,ENSG00000198517,CIS-BP
MAFB_NA_lib3_20N_rm2017_0_3_7mer,secondary-novel-batch,NRL,ENSG00000129535,CIS-BP
MAFB_NA_TCGTTA20NTTT_ESAA_yang2017_0_2_7mer,primary,MAF,ENSG00000178573,CIS-BP
MAFB_NA_TCGTTA20NTTT_ESAA_yang2017_0_2_7mer,primary,MAFA,ENSG00000182759,CIS-BP
MAFB_NA_TCGTTA20NTTT_ESAA_yang2017_0_2_7mer,primary,MAFB,ENSG00000204103,cognate
MAFB_NA_TCGTTA20NTTT_ESAA_yang2017_0_2_7mer,primary,MAFG,ENSG00000197063,CIS-BP
MAFB_NA_TCGTTA20NTTT_ESAA_yang2017_0_2_7mer,primary,MAFK,ENSG00000198517,CIS-BP
MAFB_NA_TCGTTA20NTTT_ESAA_yang2017_0_2_7mer,primary,NRL,ENSG00000129535,CIS-BP
MAFF_FL_TCGCCG40NTGC_KW_yin2017_0_4_7mer,primary,MAFF,ENSG00000185022,cognate
MAFG_eDBD_TTGTTC40NAAG_KN_yin2017_0_3_7mer,primary,MAF,ENSG00000178573,CIS-BP
MAFG_eDBD_TTGTTC40NAAG_KN_yin2017_0_3_7mer,primary,MAFA,ENSG00000182759,CIS-BP
MAFG_eDBD_TTGTTC40NAAG_KN_yin2017_0_3_7mer,primary,MAFB,ENSG00000204103,CIS-BP
MAFG_eDBD_TTGTTC40NAAG_KN_yin2017_0_3_7mer,primary,MAFG,ENSG00000197063,cognate
MAFG_eDBD_TTGTTC40NAAG_KN_yin2017_0_3_7mer,primary,MAFK,ENSG00000198517,CIS-BP
MAFK_NA_TTAAAG20NTA_ESAE_yang2017_0_4_7mer,primary,MAF,ENSG00000178573,CIS-BP
MAFK_NA_TTAAAG20NTA_ESAE_yang2017_0_4_7mer,primary,MAFA,ENSG00000182759,CIS-BP
MAFK_NA_TTAAAG20NTA_ESAE_yang2017_0_4_7mer,primary,MAFB,ENSG00000204103,CIS-BP
MAFK_NA_TTAAAG20NTA_ESAE_yang2017_0_4_7mer,primary,MAFG,ENSG00000197063,CIS-BP
MAFK_NA_TTAAAG20NTA_ESAE_yang2017_0_4_7mer,primary,MAFK,ENSG00000198517,cognate
MAX_FL_TG40NGACCTT_YWN_jolma2025_0_3_7mer,primary,MAX,ENSG00000125952,cognate
MBD1_FL_TG40NTGATCT_YWQA_jolma2025_0_3_7mer,primary,MBD1,ENSG00000141644,cognate
MBD3_FL_AC40NGTATGA_YWL_jolma2025_0_3_7mer,primary,MBD3,ENSG00000071655,cognate
MBD4_FL_AG40NGGAATC_YWJA_jolma2025_0_4_7mer,primary,MBD4,ENSG00000129071,cognate
MBD6_FL_GT40NTTGGTG_YWL_jolma2025_0_3_7mer,primary,MBD6,ENSG00000166987,cognate
MBNL2_FL_TCTAAG40NTTA_KZ_yin2017_0_4_7mer,primary,MBNL2,ENSG00000139793,cognate
MEF2A_NA_TAATAG20NTA_ESQ_yang2017_0_4_7mer,primary,BORCS8-MEF2B,ENSG00000064489,CIS-BP
MEF2A_NA_TAATAG20NTA_ESQ_yang2017_0_4_7mer,primary,MEF2A,ENSG00000068305,cognate
MEF2A_NA_TAATAG20NTA_ESQ_yang2017_0_4_7mer,primary,MEF2B,ENSG00000213999,CIS-BP
MEF2A_NA_TAATAG20NTA_ESQ_yang2017_0_4_7mer,primary,MEF2C,ENSG00000081189,CIS-BP
MEF2A_NA_TAATAG20NTA_ESQ_yang2017_0_4_7mer,primary,MEF2D,ENSG00000116604,CIS-BP
MEF2B_eDBD_TAACGC40NGTG_KV_yin2017_0_4_7mer,primary,BORCS8-MEF2B,ENSG00000064489,CIS-BP
MEF2B_eDBD_TAACGC40NGTG_KV_yin2017_0_4_7mer,primary,MEF2A,ENSG00000068305,CIS-BP
MEF2B_eDBD_TAACGC40NGTG_KV_yin2017_0_4_7mer,primary,MEF2B,ENSG00000213999,cognate
MEF2B_eDBD_TAACGC40NGTG_KV_yin2017_0_4_7mer,primary,MEF2C,ENSG00000081189,CIS-BP
MEF2B_eDBD_TAACGC40NGTG_KV_yin2017_0_4_7mer,primary,MEF2D,ENSG00000116604,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_6mer,secondary-first-batch,BORCS8-MEF2B,ENSG00000064489,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_6mer,secondary-first-batch,MEF2A,ENSG00000068305,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_6mer,secondary-first-batch,MEF2B,ENSG00000213999,cognate
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_6mer,secondary-first-batch,MEF2C,ENSG00000081189,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_6mer,secondary-first-batch,MEF2D,ENSG00000116604,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_7mer,secondary-novel-batch,BORCS8-MEF2B,ENSG00000064489,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_7mer,secondary-novel-batch,MEF2A,ENSG00000068305,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_7mer,secondary-novel-batch,MEF2B,ENSG00000213999,cognate
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_7mer,secondary-novel-batch,MEF2C,ENSG00000081189,CIS-BP
MEF2B_FL_TGGACG40NAAG_KW_yin2017_0_4_7mer,secondary-novel-batch,MEF2D,ENSG00000116604,CIS-BP
MEF2C_FL_TAACCT40NCGG_KX_yin2017_0_4_7mer,primary,BORCS8-MEF2B,ENSG00000064489,CIS-BP
MEF2C_FL_TAACCT40NCGG_KX_yin2017_0_4_7mer,primary,MEF2A,ENSG00000068305,CIS-BP
MEF2C_FL_TAACCT40NCGG_KX_yin2017_0_4_7mer,primary,MEF2B,ENSG00000213999,CIS-BP
MEF2C_FL_TAACCT40NCGG_KX_yin2017_0_4_7mer,primary,MEF2C,ENSG00000081189,cognate
MEF2C_FL_TAACCT40NCGG_KX_yin2017_0_4_7mer,primary,MEF2D,ENSG00000116604,CIS-BP
MEF2D_eDBD_TGCGTC40NTTA_KW_yin2017_0_4_7mer,primary,BORCS8-MEF2B,ENSG00000064489,CIS-BP
MEF2D_eDBD_TGCGTC40NTTA_KW_yin2017_0_4_7mer,primary,MEF2A,ENSG00000068305,CIS-BP
MEF2D_eDBD_TGCGTC40NTTA_KW_yin2017_0_4_7mer,primary,MEF2B,ENSG00000213999,CIS-BP
MEF2D_eDBD_TGCGTC40NTTA_KW_yin2017_0_4_7mer,primary,MEF2C,ENSG00000081189,CIS-BP
MEF2D_eDBD_TGCGTC40NTTA_KW_yin2017_0_4_7mer,primary,MEF2D,ENSG00000116604,cognate
MEIS1_NA_TGACCT20NGA_O_jolma2013_0_4_7mer,primary,MEIS1,ENSG00000143995,cognate
MEIS1_NA_TGACCT20NGA_O_jolma2013_0_4_7mer,primary,MEIS2,ENSG00000134138,CIS-BP
MEIS1_NA_TGACCT20NGA_O_jolma2013_0_4_7mer,primary,MEIS3,ENSG00000105419,CIS-BP
MEIS1_NA_TGACCT20NGA_O_jolma2013_0_4_7mer,primary,PKNOX1,ENSG00000160199,CIS-BP
MEIS1_NA_TGACCT20NGA_O_jolma2013_0_4_7mer,primary,PKNOX2,ENSG00000165495,CIS-BP
MEIS1_NA_TGACCT20NGA_O_jolma2013_0_4_7mer,primary,TGIF1,ENSG00000177426,CIS-BP
MEIS1_NA_TGACCT20NGA_O_jolma2013_0_4_7mer,primary,TGIF2,ENSG00000118707,CIS-BP
MEIS2_eDBD_TTGGCC40NTCG_KT_yin2017_0_1_7mer,secondary-novel-batch,MEIS1,ENSG00000143995,CIS-BP
MEIS2_eDBD_TTGGCC40NTCG_KT_yin2017_0_1_7mer,secondary-novel-batch,MEIS2,ENSG00000134138,cognate
MEIS2_eDBD_TTGGCC40NTCG_KT_yin2017_0_1_7mer,secondary-novel-batch,MEIS3,ENSG00000105419,CIS-BP
MEIS2_eDBD_TTGGCC40NTCG_KT_yin2017_0_1_7mer,secondary-novel-batch,PKNOX1,ENSG00000160199,CIS-BP
MEIS2_eDBD_TTGGCC40NTCG_KT_yin2017_0_1_7mer,secondary-novel-batch,PKNOX2,ENSG00000165495,CIS-BP
MEIS2_eDBD_TTGGCC40NTCG_KT_yin2017_0_1_7mer,secondary-novel-batch,TGIF1,ENSG00000177426,CIS-BP
MEIS2_eDBD_TTGGCC40NTCG_KT_yin2017_0_1_7mer,secondary-novel-batch,TGIF2,ENSG00000118707,CIS-BP
MEIS2_FL_TTGTCG40NACC_KAE_yin2017_0_3_7mer,primary,MEIS1,ENSG00000143995,CIS-BP
MEIS2_FL_TTGTCG40NACC_KAE_yin2017_0_3_7mer,primary,MEIS2,ENSG00000134138,cognate
MEIS2_FL_TTGTCG40NACC_KAE_yin2017_0_3_7mer,primary,MEIS3,ENSG00000105419,CIS-BP
MEIS2_FL_TTGTCG40NACC_KAE_yin2017_0_3_7mer,primary,PKNOX1,ENSG00000160199,CIS-BP
MEIS2_FL_TTGTCG40NACC_KAE_yin2017_0_3_7mer,primary,PKNOX2,ENSG00000165495,CIS-BP
MEIS2_FL_TTGTCG40NACC_KAE_yin2017_0_3_7mer,primary,TGIF1,ENSG00000177426,CIS-BP
MEIS2_FL_TTGTCG40NACC_KAE_yin2017_0_3_7mer,primary,TGIF2,ENSG00000118707,CIS-BP
MEIS3_NA_TGGGTA20NGA_ESY_yang2017_0_2_7mer,primary,MEIS1,ENSG00000143995,CIS-BP
MEIS3_NA_TGGGTA20NGA_ESY_yang2017_0_2_7mer,primary,MEIS2,ENSG00000134138,CIS-BP
MEIS3_NA_TGGGTA20NGA_ESY_yang2017_0_2_7mer,primary,MEIS3,ENSG00000105419,cognate
MEIS3_NA_TGGGTA20NGA_ESY_yang2017_0_2_7mer,primary,PKNOX1,ENSG00000160199,CIS-BP
MEIS3_NA_TGGGTA20NGA_ESY_yang2017_0_2_7mer,primary,PKNOX2,ENSG00000165495,CIS-BP
MEIS3_NA_TGGGTA20NGA_ESY_yang2017_0_2_7mer,primary,TGIF1,ENSG00000177426,CIS-BP
MEIS3_NA_TGGGTA20NGA_ESY_yang2017_0_2_7mer,primary,TGIF2,ENSG00000118707,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,ALX1,ENSG00000180318,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,ALX3,ENSG00000156150,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,ALX4,ENSG00000052850,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,ARX,ENSG00000004848,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,BARHL1,ENSG00000125492,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,BARHL2,ENSG00000143032,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,BARX1,ENSG00000131668,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,BARX2,ENSG00000043039,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,BSX,ENSG00000188909,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,DLX1,ENSG00000144355,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,DLX2,ENSG00000115844,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,DLX3,ENSG00000064195,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,DLX4,ENSG00000108813,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,DLX5,ENSG00000105880,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,DLX6,ENSG00000006377,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,DRGX,ENSG00000165606,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,EMX1,ENSG00000135638,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,EMX2,ENSG00000170370,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,EN1,ENSG00000163064,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,EN2,ENSG00000164778,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,ESX1,ENSG00000123576,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,EVX1,ENSG00000106038,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,EVX2,ENSG00000174279,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,GBX1,ENSG00000164900,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,GBX2,ENSG00000168505,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,GSX1,ENSG00000169840,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,GSX2,ENSG00000180613,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HMX1,ENSG00000215612,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HMX2,ENSG00000188816,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HMX3,ENSG00000188620,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXA1,ENSG00000105991,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXA2,ENSG00000105996,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXA3,ENSG00000105997,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXA4,ENSG00000197576,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXA5,ENSG00000106004,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXB1,ENSG00000120094,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXB2,ENSG00000173917,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXB3,ENSG00000120093,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXB4,ENSG00000182742,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXB5,ENSG00000120075,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXC4,ENSG00000198353,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXC5,ENSG00000172789,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXC12,ENSG00000123407,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXD1,ENSG00000128645,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXD3,ENSG00000128652,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,HOXD4,ENSG00000170166,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,ISX,ENSG00000175329,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,LBX1,ENSG00000138136,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,LBX2,ENSG00000179528,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,LHX1,ENSG00000273706,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,LHX5,ENSG00000089116,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,MEOX1,ENSG00000005102,cognate
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,MEOX2,ENSG00000106511,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,MIXL1,ENSG00000185155,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,MNX1,ENSG00000130675,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,MSX1,ENSG00000163132,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,MSX2,ENSG00000120149,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,NANOG,ENSG00000111704,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,NANOGP8,ENSG00000255192,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,NKX1-1,ENSG00000235608,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,NKX1-2,ENSG00000229544,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,OTP,ENSG00000171540,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,PDX1,ENSG00000139515,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,PHOX2A,ENSG00000165462,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,PHOX2B,ENSG00000109132,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,PROP1,ENSG00000175325,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,PRRX1,ENSG00000116132,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,PRRX2,ENSG00000167157,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,RAX,ENSG00000134438,CIS-BP
MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,RAX2,ENSG00000173976,CIS-BP
